F1,F2,F3,F6,label
143.0,5.027972027972028,0.5174825174825175,0.8251748251748252,0
406.0,4.822660098522167,0.4187192118226601,0.6576354679802956,0
99.0,4.383838383838384,0.46464646464646464,0.46464646464646464,0
4.0,4.25,0.5,1.0,0
412.0,4.83252427184466,0.441747572815534,0.6213592233009708,0
436.0,5.075688073394495,0.48394495412844035,0.5688073394495413,0
276.0,5.065217391304348,0.5507246376811594,0.7427536231884058,0
17.0,5.470588235294118,0.8235294117647058,0.8823529411764706,0
36.0,5.805555555555555,0.6388888888888888,0.9166666666666666,0
496.0,4.975806451612903,0.4596774193548387,0.6774193548387096,0
266.0,4.845864661654136,0.4699248120300752,0.706766917293233,0
70.0,4.9714285714285715,0.6285714285714286,0.8571428571428571,0
76.0,5.815789473684211,0.6710526315789473,0.881578947368421,0
351.0,4.47008547008547,0.5783475783475783,0.7578347578347578,0
118.0,4.508474576271187,0.4745762711864407,0.7542372881355932,0
437.0,4.94279176201373,0.4965675057208238,0.5926773455377574,0
445.0,4.903370786516854,0.49213483146067416,0.6134831460674157,0
60.0,5.483333333333333,0.55,0.7,0
102.0,5.186274509803922,0.5098039215686274,0.696078431372549,0
288.0,5.354166666666667,0.4583333333333333,0.6979166666666666,0
127.0,4.551181102362205,0.5826771653543307,0.7795275590551181,0
205.0,4.9365853658536585,0.5609756097560976,0.7414634146341463,0
381.0,4.879265091863517,0.6167979002624672,0.7086614173228346,0
307.0,4.990228013029316,0.38436482084690554,0.5276872964169381,0
89.0,4.617977528089888,0.38202247191011235,0.8764044943820225,0
170.0,5.294117647058823,0.3764705882352941,0.6529411764705882,0
253.0,4.913043478260869,0.5652173913043478,0.7430830039525692,0
449.0,4.429844097995546,0.46770601336302897,0.623608017817372,0
392.0,5.831632653061225,0.5816326530612245,0.7959183673469388,0
22.0,5.045454545454546,0.6818181818181818,0.9090909090909091,0
89.0,5.146067415730337,0.39325842696629215,0.7752808988764045,0
62.0,5.080645161290323,0.5645161290322581,0.7741935483870968,0
101.0,4.732673267326732,0.49504950495049505,0.900990099009901,0
128.0,5.203125,0.53125,0.7109375,0
228.0,4.956140350877193,0.5087719298245614,0.6578947368421053,0
177.0,5.033898305084746,0.4463276836158192,0.8022598870056498,0
388.0,5.131443298969073,0.5515463917525774,0.6932989690721649,0
20.0,5.15,0.45,0.9,0
160.0,4.96875,0.49375,0.6875,0
319.0,5.181818181818182,0.5141065830721003,0.6896551724137931,0
15.0,4.733333333333333,0.4666666666666667,0.8666666666666667,0
9.0,4.444444444444445,0.3333333333333333,0.8888888888888888,0
189.0,4.476190476190476,0.4074074074074074,0.7671957671957672,0
49.0,5.224489795918367,0.5102040816326531,0.9183673469387755,0
301.0,4.471760797342193,0.5249169435215947,0.4950166112956811,0
407.0,5.287469287469287,0.5257985257985258,0.6953316953316954,0
185.0,5.081081081081081,0.44324324324324327,0.7567567567567568,0
93.0,5.182795698924731,0.4731182795698925,0.7526881720430108,0
182.0,4.983516483516484,0.41208791208791207,0.7472527472527473,0
293.0,4.750853242320819,0.5802047781569966,0.7406143344709898,0
17.0,6.176470588235294,0.4117647058823529,1.0,0
223.0,5.5291479820627805,0.5336322869955157,0.8340807174887892,0
150.0,4.573333333333333,0.4666666666666667,0.8466666666666667,0
202.0,4.985148514851486,0.5346534653465347,0.5396039603960396,0
343.0,4.3061224489795915,0.4839650145772595,0.6793002915451894,0
277.0,4.877256317689531,0.5126353790613718,0.7075812274368231,0
88.0,4.545454545454546,0.5227272727272727,0.7159090909090909,0
268.0,5.440298507462686,0.503731343283582,0.6492537313432836,0
222.0,4.882882882882883,0.43243243243243246,0.7252252252252253,0
69.0,4.159420289855072,0.5507246376811594,0.6811594202898551,0
47.0,4.51063829787234,0.425531914893617,0.7446808510638298,0
47.0,4.468085106382978,0.48936170212765956,0.7659574468085106,0
132.0,4.242424242424242,0.6590909090909091,0.6742424242424242,0
80.0,4.7875,0.575,0.8375,0
382.0,5.013089005235602,0.4895287958115183,0.7015706806282722,0
52.0,5.288461538461538,0.38461538461538464,0.8461538461538461,0
112.0,4.830357142857143,0.5982142857142857,0.9107142857142857,0
381.0,4.622047244094488,0.5879265091863517,0.7375328083989501,0
156.0,4.532051282051282,0.47435897435897434,0.6794871794871795,0
254.0,5.0,0.6181102362204725,0.7795275590551181,0
394.0,4.959390862944162,0.4796954314720812,0.7233502538071066,0
352.0,5.113636363636363,0.5710227272727273,0.6931818181818182,0
114.0,4.93859649122807,0.6403508771929824,0.7894736842105263,0
457.0,4.978118161925602,0.48577680525164113,0.6783369803063457,0
68.0,4.9411764705882355,0.6176470588235294,0.7647058823529411,0
65.0,4.153846153846154,0.3384615384615385,0.7076923076923077,0
391.0,5.156010230179028,0.4680306905370844,0.7263427109974424,0
125.0,5.0,0.608,0.688,0
5.0,5.6,0.8,0.8,0
183.0,5.109289617486339,0.37158469945355194,0.6939890710382514,0
155.0,4.974193548387097,0.47096774193548385,0.6838709677419355,0
450.0,4.786666666666667,0.44222222222222224,0.6888888888888889,0
303.0,4.508250825082508,0.38613861386138615,0.6897689768976898,0
146.0,5.671232876712328,0.5136986301369864,0.7671232876712328,0
252.0,5.2103174603174605,0.4166666666666667,0.6587301587301587,0
15.0,5.133333333333334,0.5333333333333333,0.7333333333333333,0
100.0,4.92,0.37,0.54,0
404.0,5.051980198019802,0.4900990099009901,0.6782178217821783,0
37.0,4.162162162162162,0.4594594594594595,0.918918918918919,0
249.0,5.080321285140562,0.6345381526104418,0.7349397590361446,0
277.0,5.227436823104693,0.49097472924187724,0.7653429602888087,0
294.0,5.091836734693878,0.6258503401360545,0.6020408163265306,0
94.0,4.23404255319149,0.3829787234042553,0.8404255319148937,0
156.0,5.012820512820513,0.5384615384615384,0.782051282051282,0
312.0,4.673076923076923,0.47115384615384615,0.7307692307692307,0
94.0,5.457446808510638,0.48936170212765956,0.8085106382978723,0
95.0,4.852631578947369,0.5368421052631579,0.6631578947368421,0
117.0,5.905982905982906,0.5384615384615384,0.8376068376068376,0
129.0,5.24031007751938,0.4728682170542636,0.627906976744186,0
340.0,4.7558823529411764,0.5147058823529411,0.6617647058823529,0
150.0,4.673333333333333,0.47333333333333333,0.7666666666666667,0
431.0,4.9025522041763345,0.4385150812064965,0.703016241299304,0
148.0,5.054054054054054,0.4864864864864865,0.8378378378378378,0
207.0,4.676328502415459,0.5410628019323671,0.7004830917874396,0
160.0,4.4625,0.5625,0.65,0
287.0,4.7665505226480835,0.46689895470383275,0.710801393728223,0
393.0,4.801526717557252,0.5114503816793893,0.6208651399491094,0
18.0,5.555555555555555,0.5555555555555556,0.8333333333333334,0
34.0,5.235294117647059,0.47058823529411764,0.9117647058823529,0
225.0,5.168888888888889,0.52,0.6533333333333333,0
89.0,5.49438202247191,0.4044943820224719,0.8202247191011236,0
38.0,5.526315789473684,0.7105263157894737,0.8157894736842105,0
14.0,5.785714285714286,0.6428571428571429,0.8571428571428571,0
44.0,4.681818181818182,0.3409090909090909,0.8181818181818182,0
388.0,4.953608247422681,0.49226804123711343,0.7268041237113402,0
138.0,5.507246376811594,0.5797101449275363,0.7246376811594203,0
26.0,5.6923076923076925,0.7692307692307693,0.8076923076923077,0
116.0,4.844827586206897,0.5862068965517241,0.853448275862069,0
80.0,5.4625,0.5,0.75,0
398.0,5.203517587939698,0.4045226130653266,0.6482412060301508,0
51.0,4.235294117647059,0.35294117647058826,0.7647058823529411,0
439.0,5.284738041002278,0.48291571753986334,0.6947608200455581,0
447.0,4.366890380313199,0.4541387024608501,0.5480984340044742,0
68.0,5.014705882352941,0.5735294117647058,0.9117647058823529,0
298.0,4.697986577181208,0.3691275167785235,0.5335570469798657,0
394.0,5.073604060913706,0.49746192893401014,0.6802030456852792,0
18.0,5.388888888888889,0.3888888888888889,0.6666666666666666,0
7.0,4.428571428571429,0.5714285714285714,0.8571428571428571,0
442.0,5.169683257918552,0.48868778280542985,0.7036199095022625,0
215.0,4.572093023255814,0.4372093023255814,0.6883720930232559,0
472.0,4.74364406779661,0.4957627118644068,0.7182203389830508,0
361.0,4.232686980609419,0.4404432132963989,0.6731301939058172,0
248.0,4.67741935483871,0.4596774193548387,0.6814516129032258,0
34.0,5.176470588235294,0.6764705882352942,0.8823529411764706,0
292.0,5.205479452054795,0.3767123287671233,0.547945205479452,0
360.0,5.138888888888889,0.49722222222222223,0.7222222222222222,0
81.0,5.135802469135802,0.5185185185185185,0.8888888888888888,0
113.0,5.185840707964601,0.48672566371681414,0.672566371681416,0
334.0,4.967065868263473,0.6676646706586826,0.6287425149700598,0
367.0,5.1035422343324255,0.47411444141689374,0.6920980926430518,0
397.0,4.828715365239295,0.5440806045340051,0.6750629722921915,0
179.0,5.162011173184357,0.49162011173184356,0.7206703910614525,0
14.0,4.928571428571429,0.7142857142857143,0.9285714285714286,0
99.0,5.0606060606060606,0.48484848484848486,0.7878787878787878,0
59.0,4.610169491525424,0.576271186440678,0.9152542372881356,0
103.0,4.456310679611651,0.6213592233009708,0.7184466019417476,0
470.0,4.976595744680851,0.5872340425531914,0.7085106382978723,0
33.0,4.878787878787879,0.15151515151515152,0.6666666666666666,0
212.0,5.099056603773585,0.5566037735849056,0.7830188679245284,0
123.0,4.699186991869919,0.5121951219512195,0.7235772357723578,0
476.0,5.233193277310924,0.5777310924369747,0.6995798319327731,0
196.0,5.23469387755102,0.49489795918367346,0.7295918367346939,0
428.0,4.7453271028037385,0.4369158878504673,0.6191588785046729,0
17.0,4.352941176470588,0.7647058823529411,0.7647058823529411,0
22.0,5.0,0.5,0.9545454545454546,0
432.0,4.701388888888889,0.5115740740740741,0.6157407407407407,0
496.0,5.266129032258065,0.4959677419354839,0.594758064516129,0
453.0,4.830022075055187,0.47019867549668876,0.5209713024282561,0
137.0,4.839416058394161,0.48175182481751827,0.8029197080291971,0
195.0,5.205128205128205,0.5435897435897435,0.7435897435897436,0
204.0,4.8088235294117645,0.4215686274509804,0.7598039215686274,0
347.0,4.7982708933717575,0.4668587896253602,0.7867435158501441,0
45.0,5.022222222222222,0.5555555555555556,0.7777777777777778,0
140.0,4.807142857142857,0.4857142857142857,0.8071428571428572,0
170.0,4.7,0.5588235294117647,0.7235294117647059,0
135.0,4.555555555555555,0.5111111111111111,0.7925925925925926,0
270.0,4.574074074074074,0.5333333333333333,0.7333333333333333,0
101.0,4.7227722772277225,0.6039603960396039,0.7920792079207921,0
261.0,5.045977011494253,0.5440613026819924,0.7049808429118773,0
273.0,5.106227106227106,0.5641025641025641,0.7216117216117216,0
274.0,4.7700729927007295,0.5072992700729927,0.7153284671532847,0
452.0,5.0,0.5154867256637168,0.6637168141592921,0
256.0,4.98828125,0.50390625,0.734375,0
405.0,4.854320987654321,0.4345679012345679,0.6987654320987654,0
442.0,4.764705882352941,0.49095022624434387,0.7375565610859729,0
467.0,4.745182012847966,0.4539614561027837,0.6680942184154176,0
400.0,4.7025,0.56,0.6675,0
344.0,4.636627906976744,0.5232558139534884,0.688953488372093,0
411.0,4.841849148418492,0.49148418491484186,0.6520681265206812,0
224.0,5.294642857142857,0.5982142857142857,0.6116071428571429,0
263.0,5.23574144486692,0.4600760456273764,0.5893536121673004,0
133.0,4.924812030075188,0.39849624060150374,0.7218045112781954,0
125.0,4.672,0.304,0.736,0
12.0,4.666666666666667,0.4166666666666667,0.5,0
185.0,5.454054054054054,0.5621621621621622,0.6864864864864865,0
141.0,5.113475177304965,0.46808510638297873,0.7021276595744681,0
392.0,5.079081632653061,0.5306122448979592,0.7193877551020408,0
44.0,5.431818181818182,0.5227272727272727,0.7272727272727273,0
137.0,4.613138686131387,0.41605839416058393,0.7518248175182481,0
428.0,5.095794392523365,0.45794392523364486,0.6962616822429907,0
60.0,5.15,0.48333333333333334,0.8333333333333334,0
216.0,4.99537037037037,0.5046296296296297,0.7407407407407407,0
350.0,5.045714285714285,0.5742857142857143,0.7314285714285714,0
51.0,5.411764705882353,0.5294117647058824,0.8823529411764706,0
221.0,4.710407239819005,0.40271493212669685,0.6968325791855203,0
44.0,4.0227272727272725,0.38636363636363635,0.75,0
263.0,4.916349809885932,0.5703422053231939,0.7452471482889734,0
428.0,5.0233644859813085,0.49065420560747663,0.647196261682243,0
399.0,5.0551378446115285,0.5037593984962406,0.706766917293233,0
4.0,4.0,0.75,1.0,0
370.0,4.951351351351351,0.4783783783783784,0.6054054054054054,0
100.0,4.62,0.35,0.72,0
291.0,5.065292096219931,0.5017182130584192,0.6529209621993127,0
175.0,5.457142857142857,0.52,0.8171428571428572,0
406.0,4.197044334975369,0.5197044334975369,0.6576354679802956,0
285.0,5.5017543859649125,0.5754385964912281,0.7403508771929824,0
274.0,5.5,0.551094890510949,0.7043795620437956,0
288.0,5.388888888888889,0.5,0.7430555555555556,0
289.0,5.442906574394463,0.5709342560553633,0.7820069204152249,0
230.0,5.430434782608696,0.5782608695652174,0.7086956521739131,0
15.0,5.733333333333333,0.6,0.8666666666666667,0
233.0,5.549356223175966,0.5793991416309013,0.7253218884120172,0
117.0,4.811965811965812,0.42735042735042733,0.8205128205128205,0
323.0,4.823529411764706,0.5077399380804953,0.7925696594427245,0
254.0,5.413385826771654,0.547244094488189,0.6811023622047244,0
17.0,6.588235294117647,0.6470588235294118,0.8823529411764706,0
335.0,4.674626865671642,0.5701492537313433,0.7014925373134329,0
54.0,4.833333333333333,0.25925925925925924,0.8518518518518519,0
488.0,4.891393442622951,0.48770491803278687,0.75,0
434.0,4.951612903225806,0.44930875576036866,0.6175115207373272,0
198.0,4.9646464646464645,0.5050505050505051,0.7777777777777778,0
131.0,4.488549618320611,0.4580152671755725,0.7404580152671756,0
371.0,4.862533692722372,0.477088948787062,0.6900269541778976,0
374.0,5.197860962566845,0.4572192513368984,0.6363636363636364,0
414.0,4.881642512077295,0.5193236714975845,0.7222222222222222,0
176.0,4.784090909090909,0.4943181818181818,0.7215909090909091,0
7.0,5.714285714285714,0.7142857142857143,1.0,0
268.0,5.373134328358209,0.5559701492537313,0.8022388059701493,0
361.0,5.501385041551247,0.4709141274238227,0.7146814404432132,0
468.0,5.102564102564102,0.47649572649572647,0.6474358974358975,0
280.0,5.503571428571429,0.46785714285714286,0.7464285714285714,0
407.0,5.506142506142506,0.5257985257985258,0.683046683046683,0
247.0,4.700404858299595,0.4777327935222672,0.7004048582995951,0
61.0,4.950819672131147,0.4918032786885246,0.8688524590163934,0
81.0,5.481481481481482,0.5802469135802469,0.7160493827160493,0
448.0,5.544642857142857,0.48214285714285715,0.6026785714285714,0
462.0,4.800865800865801,0.4935064935064935,0.6666666666666666,0
230.0,5.021739130434782,0.5304347826086957,0.7565217391304347,0
162.0,4.7407407407407405,0.5061728395061729,0.808641975308642,0
222.0,5.396396396396397,0.5585585585585585,0.8063063063063063,0
147.0,5.35374149659864,0.5782312925170068,0.8435374149659864,0
308.0,5.392857142857143,0.5811688311688312,0.7857142857142857,0
137.0,5.0510948905109485,0.5328467153284672,0.8321167883211679,0
497.0,5.287726358148894,0.48893360160965793,0.6237424547283702,0
36.0,4.944444444444445,0.6388888888888888,0.8611111111111112,0
134.0,4.947761194029851,0.5223880597014925,0.7388059701492538,0
246.0,5.0528455284552845,0.4796747967479675,0.8130081300813008,0
303.0,5.293729372937293,0.5214521452145214,0.7623762376237624,0
409.0,4.836185819070905,0.49144254278728605,0.706601466992665,0
219.0,4.9771689497716896,0.54337899543379,0.7899543378995434,0
133.0,4.954887218045113,0.48872180451127817,0.7368421052631579,0
110.0,5.181818181818182,0.4818181818181818,0.7454545454545455,0
